00jgd,5Q2/8/8/8/pn6/k6r/8/2K5 w - - 2 83,f8d6 h3c3 c1d2 c3d3 d6d3 b4d3,1957,143,100,29,crushing endgame exposedKing fork long,https://lichess.org/8DDrygoE#165,
00jmi,r3k2r/pp2bpp1/2pqnnp1/3pN1B1/3P2PP/2N5/PPP1QP2/2K1R2R b kq - 2 15,e6g5 h4g5 h8h1 e1h1,1344,110,26,21,advantage middlegame short,https://lichess.org/9QAXaeaN/black#30,French_Defense,French_Defense_Knight_Variation
00jxj,2kr4/2p3pp/1pP1p2q/pr6/4RP2/Q4P2/PB1p1K1P/3R4 w - - 3 29,f2g2 b5h5,2013,77,55,85,crushing middlegame oneMove,https://lichess.org/8ImwhPxu#57,
00k4u,r2b2r1/p2P1p2/1pNQ1p1k/6qp/5R2/P2B3P/1P3PP1/6K1 w - - 2 28,c6d8 g5g2,871,130,81,45,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/wDp8QswW#55,
00k6k,r2q1rk1/p1p1bpp1/2p1bn1p/8/2Pp3B/1PNBPP2/P5PP/R2Q1RK1 w - - 0 14,e3d4 d8d4 h4f2 d4c3,1038,76,84,193,advantage fork opening short,https://lichess.org/JsKisVgT#27,English_Opening,English_Opening_Kings_English_Variation
00kCm,2r3k1/3n1pp1/pq2r1p1/2p5/3b4/BP5P/P2N1PP1/R1Q1R1K1 w - - 0 23,a3b2 e6e1 c1e1 d4b2 d2c4 b6f6 c4b2 f6b2,1817,74,93,5469,advantage middlegame veryLong,https://lichess.org/gGz3J9oc#45,
00kDo,8/5ppk/6qp/P1p1p3/2B4Q/1P2PbP1/5P1P/6K1 w - - 1 37,a5a6 g6b1 c4f1 f3e2 h4h3 e2a6,1877,75,86,680,advantage endgame long pin,https://lichess.org/dYy9DNqE#73,
00kF8,1k6/1p6/8/4r1n1/6P1/6QP/PPPK4/4r3 w - - 9 42,h3h4 g5e4 d2e1 e4g3,993,80,95,2077,advantage discoveredAttack endgame fork short,https://lichess.org/BRKJV5qW#83,
00kHM,3r1rk1/pp2npp1/1q2b2p/3p4/4n3/PBP2N1P/1P1N1PP1/R2Q1RK1 w - - 4 16,d2e4 d5e4 f3d4 d8d4,2130,92,100,35,crushing middlegame short,https://lichess.org/com04Zfp#31,Caro-Kann_Defense,Caro-Kann_Defense_Hillbilly_Attack
00kQE,1rb3k1/p5pp/1p6/3R4/2B1p3/8/PP3rPP/1K5R b - - 1 26,g8h8 d5d8 f2f8 d8f8,600,108,89,679,backRankMate endgame mate mateIn2 short,https://lichess.org/X9v1Mn91/black#52,
00kRi,2r1kb1r/p1q2ppp/2p1p3/3pPbP1/Q2P3P/2R2P2/PP1N4/R1B1K3 w Qk - 3 20,c3c6 c7c6 a4c6 c8c6,733,101,81,341,crushing middlegame short,https://lichess.org/KE2mWPfP#39,
00kXF,6rr/p1k1qp2/Ppn1p3/3pP1b1/QP1n1NNp/3P3P/3B2PK/1R2R3 b - - 2 32,c7b8 b4b5 g5f4 d2f4 g8g4 h3g4,1603,75,93,439,crushing long middlegame,https://lichess.org/y2IIeAMQ/black#64,
00kZF,r3r3/1p1n2pk/2p1pq1p/2P5/1p2R3/P2Q1N1P/5PP1/R5K1 b - - 1 24,f6a1 e4e1 h7h8 e1a1,1366,76,93,1543,crushing discoveredAttack middlegame short,https://lichess.org/7skMhb04/black#48,
00kbs,3r4/pp4pk/2pR2pp/2P5/5nr1/5R2/PPB2P1K/8 b - - 6 34,d8e8 f3f4 g4f4 c2g6 h7g8 g6e8,1602,83,77,58,advantage deflection endgame fork long,https://lichess.org/AZ4bw2mL/black#68,
00km1,1R3rk1/p2q1ppp/3bpn2/3p4/Q2P4/2N3P1/P3PP1P/2B2RK1 b - - 0 17,d7a4 b8f8 g8f8 c3a4,1426,75,77,594,crushing intermezzo middlegame short,https://lichess.org/W2y2Akcv/black#34,Queens_Gambit_Declined,Queens_Gambit_Declined_Marshall_Defense
00l1z,8/8/2p5/7R/2B4P/KP2knp1/P1P5/8 w - - 0 45,h5g5 f3g5 h4g5 g3g2,1113,74,90,320,advancedPawn advantage endgame master short,https://lichess.org/rxdwGjw0#89,
00l68,3k2Q1/q7/3pB1p1/2pP1p2/2P2P2/rp2PK1P/8/8 b - - 2 37,d8c7 g8c8 c7b6 c8c6 b6a5 c6b5,1405,75,97,700,endgame long mate mateIn3,https://lichess.org/jJLdwY9R/black#74,
00lG8,1r2b1k1/5ppp/1r2p3/2Q5/p3P3/5P2/P1P3PP/2KR4 w - - 5 26,d1d8 b6b1 c1d2 b8d8,1260,76,73,190,advantage endgame short,https://lichess.org/5GuRg1Gx#51,
00lHu,8/p7/6P1/4p3/R4pK1/1r2k2P/8/8 b - - 0 47,f4f3 g6g7 b3b8 a4a3,1669,76,94,1282,advancedPawn crushing endgame rookEndgame short,https://lichess.org/kX9fNCdN/black#94,
00lIV,r2qr1k1/pb2bppp/2p2n2/3pN1B1/2P5/4P3/PPQ2PPP/3RKB1R w K - 3 13,f1e2 e7b4 e1f1 e8e5,1621,94,100,27,crushing discoveredAttack middlegame short,https://lichess.org/6IHxFPRp#25,Queens_Gambit_Declined,Queens_Gambit_Declined_Normal_Defense
00lJm,5r1k/ppp1nBp1/3pN3/7p/3P3P/2P2RK1/PP3QP1/1q5r b - - 6 26,f8f7 f3f7 b1d3 f2f3,2283,84,91,684,advantage hangingPiece middlegame short,https://lichess.org/iXsE09XZ/black#52,
00lPH,5r1k/ppp3pp/1bp2rq1/4B3/Q1BP4/2P4b/PP1N2PK/4R2R w - - 0 21,e5g3 h3g2 h1f1 g2f1,2106,88,63,26,crushing middlegame short,https://lichess.org/IO95HyLK#41,
00lhJ,3q3k/3n4/3PQ2p/p3P1r1/P1P4b/2N1p2P/1r6/R5RK b - - 1 32,d7e5 e6h6 h8g8 h6h4 b2h2 h1h2 e5f3 h2h1 f3h4 g1g5,2436,80,84,175,crushing fork middlegame veryLong,https://lichess.org/kllp2DcO/black#64,
00luO,2r2rk1/p4pp1/1p2p2p/4N3/q2P2PP/P7/1PnQ1P2/1K1R2R1 w - - 1 26,g4g5 a4b3 g1g3 c2a3 b1a1 a3c2,2196,77,84,80,crushing long master middlegame pin queensideAttack,https://lichess.org/O9HXyn6b#51,
00m47,rn1r2k1/pp2qppp/4pn2/6B1/2B1b2N/8/PPP1QPPP/2KR3R b - - 7 15,e4c6 h4f5 d8d1 h1d1,1704,161,100,6,crushing middlegame short,https://lichess.org/NdpM8N8n/black#30,Scandinavian_Defense,Scandinavian_Defense_Main_Line
00m4W,r2qk1nr/pb1p3p/1pn2pp1/2b1p3/2BNPP2/4B3/PPP3PP/RN1Q1RK1 w kq - 0 11,d4c6 c5e3,1558,81,74,56,advantage hangingPiece kingsideAttack middlegame oneMove,https://lichess.org/MymXEoRQ#21,Sicilian_Defense,Sicilian_Defense_McDonnell_Attack
00mFI,4r2k/2q1r3/2p4Q/p5P1/1p1Pp1P1/2P1N2P/PP6/4bRK1 b - - 0 28,e7h7 f1f8 e8f8 h6f8,1561,102,100,66,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/kiOTTNFh/black#56,
00mJY,r1k1R3/pppr1B2/5p1p/8/8/8/PPP2PPP/2K5 b - - 1 20,d7d8 f7e6 c8b8 e8d8,1021,75,59,110,backRankMate deflection endgame mate mateIn2 short,https://lichess.org/tpq9s5i4/black#40,
00mKK,r1bq1k1r/pp3pbp/4Pnp1/nB6/8/2N2N2/PP3PPP/R1BQR1K1 b - - 0 13,d8d1 e6e7 f8g8 e1d1,1909,75,79,127,advancedPawn crushing intermezzo opening short,https://lichess.org/8r5AZVRA/black#26,Caro-Kann_Defense,Caro-Kann_Defense_Accelerated_Panov_Attack
00mLw,r5k1/p5pp/1p2b2r/3p4/2pQ1P1q/2P1P2P/P1P1B1P1/R5K1 b - - 0 25,e6h3 d4d5 h3e6 d5a8,1193,78,82,167,advantage fork middlegame short,https://lichess.org/b5bclKA7/black#50,
00mNT,8/2q2p1p/R2bpkp1/2p5/4pP2/3r3P/1Q4P1/R5K1 b - - 3 38,f6f5 a6a7 d3d1 a1d1,2157,166,100,8,crushing endgame short,https://lichess.org/oxSgw2VP/black#76,
00mRr,8/2Q2kpp/1p1p2r1/1PnN4/2P1n3/6P1/1r3PK1/8 b - - 6 41,f7e6 c7e7 e6f5 d5e3,1786,77,95,6143,endgame mate mateIn2 short,https://lichess.org/0dpg8xr1/black#82,
00mST,r4r2/ppk4p/n2N2p1/2p5/4Pb2/2P4P/PP2B2R/1K1R4 w - - 0 25,e4e5 f4h2 d6b5 c7b6 d1d6 b6a5 b5a3 f8f4,1892,224,100,20,crushing defensiveMove hangingPiece middlegame veryLong,https://lichess.org/TnR9jLpy#49,
00mca,1Q5r/p3nkpp/3p2q1/3P4/4P3/B1r2B1b/P4PPP/R4RK1 w - - 2 20,b8h8 c3f3 g2g3 f3a3,2226,78,86,302,crushing middlegame pin short,https://lichess.org/EIg6vKLO#39,
00mg9,1r1r3k/2q1b1pp/p7/3Q2pP/3B4/Pp6/1P3P2/1K1N2RR w - - 1 28,d5e5 c7c2 b1a1 c2c1,1508,75,73,118,mate mateIn2 middlegame queensideAttack short,https://lichess.org/LvqtEXMe#55,
00mvr,7r/ppp1Nk1p/2n5/8/8/2P2pP1/P6P/R1Br1BK1 b - - 0 20,f7e7 c1g5 e7e6 a1d1,1070,83,91,179,crushing discoveredAttack endgame master short,https://lichess.org/R3FdESiy/black#40,
00n6z,r2Rrk1q/p3Np2/1pp5/8/P1Q1P1pP/2P2P2/1P3bP1/3R3K w - - 5 34,d8a8 h8h4,1197,75,83,192,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/WrP84lz1#67,
00n8z,6rk/pq3p1p/1p3RrB/1Pp1p3/2PnP2Q/P5P1/6KP/1R6 w - - 2 28,b1f1 g6g4 h4g4 g8g4 f6f7 b7e4,1788,149,25,9,capturingDefender crushing long middlegame,https://lichess.org/AbPN5mb0#55,
00nCh,3r1rk1/ppp2pp1/8/3nP3/2PPN1q1/3Q4/PP6/5K1R b - - 0 24,d5f4 e4f6 g7f6 d3h7,1045,75,98,4035,clearance mate mateIn2 middlegame sacrifice short,https://lichess.org/VIoIroOG/black#48,
00nFD,r4rk1/p1q2pb1/2p1b1pp/3np3/2B1N2P/4BP2/PPP3P1/2KRQ2R w - - 0 16,g2g4 d5e3 c4e6 e3d1,1128,75,97,2466,advantage master middlegame short,https://lichess.org/FeP6qhNK#31,Sicilian_Defense,Sicilian_Defense_Dragon_Variation
00nHy,r2q1rk1/p4pbp/1pp1p1p1/4n3/2PpN3/1P4P1/PB2PP1P/1R1Q1RK1 w - - 0 16,d1d4 e5f3 e2f3 g7d4,1283,76,86,858,crushing discoveredAttack middlegame short,https://lichess.org/nKLwXxuX#31,English_Opening,English_Opening_Anglo-Indian_Defense
00nNa,8/2k3pp/4p3/1R3p2/1Pr2K1P/6P1/5P2/8 w - - 7 37,f4e5 c4e4,1270,97,71,105,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/WsRWmvEZ#73,
00nQp,r5k1/pp1qrppp/2nb1n2/6N1/3P1p2/2P5/PPQN2PP/R1B2RK1 w - - 4 15,d2e4 f6e4 c2e4 e7e4,855,97,93,896,crushing middlegame short,https://lichess.org/M8VH9NaD#29,Kings_Gambit_Accepted,Kings_Gambit_Accepted_Cunningham_Defense
00nS6,r4rk1/5ppp/p1p2b2/3q1b2/8/5N1P/PP2QPP1/R1B1R1K1 b - - 1 19,f8e8 e2e8 a8e8 e1e8,600,109,87,280,backRankMate mate mateIn2 middlegame short,https://lichess.org/yDIcwjff/black#38,Four_Knights_Game,Four_Knights_Game_Spanish_Variation
00nUh,5rk1/p4pp1/1p4rp/2p1P3/3p1P2/P2PnP2/2P2R1P/2B1R2K b - - 4 25,e3g2 f2g2 g6g2 h1g2,1698,164,-49,9,advantage endgame short,https://lichess.org/8xUXz45H/black#50,
00nZE,r1b1r1k1/pp1p1p1Q/2n2Bp1/2p1qp2/2B1P3/3P1R2/PPP3PP/R5K1 b - - 0 16,g8h7 f3h3 h7g8 h3h8,979,75,100,318,mate mateIn2 middlegame short,https://lichess.org/E33kjLxE/black#32,Sicilian_Defense,Sicilian_Defense_Grand_Prix_Attack
00nji,3R2k1/5pp1/2b4p/2b5/p1P5/P4P1P/6P1/5K2 b - - 4 36,g8h7 d8c8 c5a3 c8c6,1069,75,91,979,advantage endgame short,https://lichess.org/ZaRB691n/black#72,
00nlD,1r2r3/pp3pk1/2pp2p1/1P2p2p/2P1N1nq/3PP3/P2Q1PB1/1R3RK1 w - - 0 23,e4g3 h4h2,997,77,91,416,master mate mateIn1 middlegame oneMove,https://lichess.org/gFXDvLri#45,
00ns1,5rk1/pp5p/2p1P1p1/3pN3/5r2/2P4Q/PP4PP/R4q1K w - - 2 25,a1f1 f4f1,600,99,43,56,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/9IfhjtAA#49,
00nxI,r3kbnr/p2n2pp/2pp2q1/4P2b/2P1Pp2/P1N2N1P/4BP1R/1RBQK3 b kq - 0 21,d7e5 f3e5 g6g1 e1d2 g1d1 e2d1,1868,74,92,683,advantage long middlegame,https://lichess.org/37X7my2n/black#42,
00o3m,2r2r2/1b4pk/p4q1p/2p2p1Q/4pP2/2P1R2N/PP4PP/2R3K1 b - - 4 32,f6g6 h3g5 g6g5 f4g5,1490,79,76,52,crushing middlegame pin short,https://lichess.org/kWotu96y/black#64,
00o5f,4r3/2R3pk/1n2p2p/p6N/6PP/8/P7/6K1 b - - 0 40,e8g8 h5f6 h7h8 f6g8,1278,78,80,310,advantage endgame pin short,https://lichess.org/dsUoBkKG/black#80,
00o7c,2r3k1/p4ppp/1pb1pq2/1P6/2Q1PP2/6P1/P5BP/2R3K1 b - - 0 24,c6b7 c4c8 b7c8 c1c8 f6d8 c8d8,711,99,94,617,backRankMate endgame long mate mateIn3,https://lichess.org/3D9Cq2HT/black#48,
00o9U,r1b2r2/pp2bpkp/1qn1p2p/3pP3/3P4/5N2/PP1QBPPP/R3KN1R w KQ - 6 12,f1g3 e7b4 e1c1 b4d2,1118,90,88,27,crushing master middlegame pin short,https://lichess.org/0UQd6mHW#23,French_Defense,French_Defense_Advance_Variation
00oOp,5rk1/p3ppbp/bq3np1/3p4/3P4/1BN2Q2/PrPB1PPP/R3K2R w KQ - 4 15,c3d5 f6d5 f3d5 g7d4,2345,77,90,323,crushing discoveredAttack middlegame short,https://lichess.org/hkM4TRId#29,Caro-Kann_Defense,Caro-Kann_Defense_Other_variations
00oQO,5rk1/1p4pp/p7/3R1N2/4rn2/6KP/PPR2PP1/8 w - - 1 34,d5d4 f4e2 c2e2 e4e2,1452,124,100,31,crushing endgame fork master short,https://lichess.org/Gv6O3qzw#67,
00oSB,8/8/p1p5/1pKp3k/3P2p1/P1Q3P1/1Pq5/8 b - - 21 59,c2c3 b2c3 h5g6 c5c6,1187,76,86,137,crushing endgame short,https://lichess.org/tpQXCjFQ/black#118,
00oXF,3r1rk1/1p3p1p/p1q1b1p1/4P2P/2p2P2/P5R1/2Q1B1P1/3R2K1 b - - 1 25,e6f5 c2f5 d8d1 e2d1,1629,74,85,288,crushing middlegame pin short,https://lichess.org/UNhxKWVR/black#50,
00ob0,r4rk1/4qp2/p2p2np/1p3b1Q/2p1P3/2P5/PPB3PP/RN2R1K1 b - - 0 20,e7h4 h5h4 g6h4 e4f5,1735,77,81,59,crushing middlegame short,https://lichess.org/ExMdF7mp/black#40,
00obu,4rr1k/p1p3p1/1p1p2qp/2nQ4/2P4P/P3R1B1/1P3PP1/2K1R3 w - - 7 24,h4h5 c5b3 e3b3 e8e1,1742,78,86,577,crushing deflection middlegame queensideAttack short,https://lichess.org/rMq73cyo#47,
00ofO,8/5kpp/2p2p2/P1Bpn3/1P6/7P/r4PP1/4R1K1 b - - 2 31,f7e6 f2f4 e6f5 f4e5,1472,75,94,454,crushing endgame short,https://lichess.org/Xbq1CCD6/black#62,
00ogc,1r4k1/5p2/4p1pp/3p4/3P4/q1P3P1/PrRQRP1P/6K1 b - - 11 27,a3a2 c2b2 b8b2 d2b2,845,93,100,34,crushing endgame short,https://lichess.org/rlxeM6QT/black#54,
00ohT,6rk/3R3p/4P2r/1p3p2/p7/P1P5/1P3RpK/4Q3 w - - 1 42,h2g1 h6h1,621,88,70,115,endgame master mate mateIn1 oneMove queenRookEndgame,https://lichess.org/oJJZtqYa#83,
00onZ,3r4/ppq3kp/2p1Qpp1/2P1b3/1P1rRp2/P4P1P/2B3P1/4R1K1 b - - 6 31,c7d7 e4e5 f6e5 e6e5 g7g8 c2b3,1902,75,75,566,advantage long middlegame,https://lichess.org/GKpRcTKl/black#62,
00ouR,5rk1/5ppp/P2p4/3P3n/P3P3/b4P2/B3N1PP/1R4K1 w - - 2 27,b1b6 a3c5 g1f1 c5b6,908,85,38,48,advantage endgame fork short,https://lichess.org/pNbGlxRb#53,
00p5I,2r4r/1b4k1/2q1p1p1/2p5/1p1pR1QP/pP1P1PP1/P1P5/4R1K1 b - - 0 30,h8h6 e4e6 c6f3 e6e7 g7f8 e1f1 f3f1 g1f1 f8e7 g4g5 e7d7 g5h6,1944,74,96,5530,advantage fork master masterVsMaster middlegame pin veryLong,https://lichess.org/GErJ3bwZ/black#60,
00p7R,2r3k1/R1r2qp1/4p2p/3p1p2/3P4/2P3QP/5PP1/R5K1 w - - 7 35,a1a6 c7a7 a6a7 f7a7,1260,77,76,408,crushing endgame short,https://lichess.org/IblxSC2D#69,
00p93,1k1r1b1r/n1p3p1/p5p1/1pn1P3/P2B2Pq/2P2Q1P/1PB1K3/R6R b - - 0 24,c5e6 d4a7 b8a7 a4b5 d8d2 e2d2,2001,74,93,6507,crushing long middlegame pin queensideAttack,https://lichess.org/TAw4No8T/black#48,
00pBn,7R/8/8/P5p1/5k2/1KP3r1/7p/8 b - - 1 51,g3g2 a5a6 g2e2 a6a7,1473,75,88,868,advancedPawn crushing endgame master rookEndgame short,https://lichess.org/rQFsqHTR/black#102,
00pER,r2q1rk1/4N1bp/p2p2p1/2p3N1/Pp4P1/1Q5P/1P1n1P2/5RK1 b - - 0 21,g8h8 b3g8 f8g8 g5f7,1627,80,90,4020,kingsideAttack mate mateIn2 middlegame sacrifice short smotheredMate,https://lichess.org/cQjDrt9I/black#42,
00pEZ,2kr2r1/ppq1bbBQ/2p1p3/2npP3/8/2P2N2/PPB2PPP/R4RK1 w - - 3 21,g7f6 e7f6 e5f6 g8h8,1687,75,93,5553,advantage middlegame short,https://lichess.org/0rpW3mrV#41,
00pRN,r3r1k1/1p3p1p/p1pq2p1/3pNn2/3P2b1/1PPQ4/P1B2PPP/R3R1K1 b - - 3 27,f5g7 e5g4 e8e1 a1e1,1355,80,72,98,advantage hangingPiece middlegame short,https://lichess.org/2VmMkxXp/black#54,
00pSv,5k2/5p1p/6p1/1p2q3/2p1p1n1/1P2P3/P1R1QPPP/6K1 w - - 0 26,e2g4 e5a1 c2c1 a1c1 g4d1 c1d1,1020,93,86,29,backRankMate endgame long mate mateIn3,https://lichess.org/AE7pbh2M#51,
00pVS,r1b1kbnN/ppp3pp/3p4/8/8/2NP4/PPP4P/R2QKBq1 b Qq - 3 15,c8h3 d1h5 g7g6 h5h3,1458,75,90,430,advantage fork middlegame short,https://lichess.org/l88Pda6c/black#30,Italian_Game,Italian_Game_Blackburne-Kostic_Gambit
00pYK,2r3k1/1p2n1p1/p2b2r1/3q1pPQ/3Pp1P1/1P2B2R/P6P/5RK1 b - - 0 22,c8f8 h5h7 g8f7 g4f5 f7e8 f5g6 f8f1 g1f1,1658,198,100,11,equality kingsideAttack middlegame trappedPiece veryLong,https://lichess.org/1B6oNZCt/black#44,
00pmn,8/P6p/6p1/1k6/3pq3/1PP5/6PP/3Q2K1 w - - 0 35,d1d4 e4e1,982,82,95,1627,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/KY5B8aXb#69,
00pny,3r2rk/p3b2p/2n2p2/2pnNPPq/1p1p3P/3P1Q2/PPP3B1/R1B1R1K1 b - - 0 24,h5h4 e5f7 h8g7 e1e4,2617,100,82,145,crushing fork master middlegame short,https://lichess.org/dxcSKEfa/black#48,
00pqF,4R3/R6p/Pp1q2pk/1Pp2r2/3r4/3P1p1P/2P2PK1/4Q3 w - - 0 43,g2h1 d4h4 e1e3 d6f4 e3f4 f5f4 h1g1 h4h3 e8e4 f4f5 e4g4 f5e5 g1f1 e5e2 g4g3 h3h1,2433,92,68,33,advantage defensiveMove endgame master quietMove veryLong,https://lichess.org/lQ3NULlh#85,
00puq,4r3/1k3pbp/1pp1q3/p3Npp1/P2P2n1/2PQ4/1P3PPP/2N1R1K1 w - - 6 33,e5f3 e6e1 f3e1 e8e1 d3f1 e1f1,1036,86,93,243,crushing fork long middlegame,https://lichess.org/mp138SCG#65,
00q6t,q2r2k1/5pbp/p5p1/1p6/2pP1P2/P1N1P1Pb/1P1B1R1P/1Q4K1 b - - 4 21,d8d4 e3d4 g7d4 b1e4 a8e4 c3e4,1689,332,100,2,crushing long middlegame,https://lichess.org/elTDSfzq/black#42,
00q7B,Q6r/p1pqk1bp/3ppnp1/2n5/4P3/2N2N2/PB3PPP/R3R1K1 w - - 2 15,e4e5 h8a8 e5f6 e7f6 c3e4 f6f7 e4c5 d6c5,2459,77,83,82,advantage middlegame veryLong,https://lichess.org/Mkfu17FO#29,Danish_Gambit_Accepted,Danish_Gambit_Accepted_Other_variations
00q7m,5k2/7q/4Q3/1p6/6P1/8/6K1/8 w - - 1 62,e6f5 h7f5 g4f5 b5b4 g2f1 b4b3 f1e1 b3b2,1537,76,96,3821,advancedPawn crushing endgame queenEndgame quietMove veryLong,https://lichess.org/Upkn0VQ1#123,
00q8C,1rb3k1/p2q2bp/2p4r/2P1p1p1/3pPp2/1P1P1P2/PB1NN1nP/1R2QRK1 w - - 0 22,g1g2 d7h3 g2g1 h3h2,892,76,100,517,mate mateIn2 middlegame short,https://lichess.org/yArItGfX#43,
00qIK,r4rk1/p3b1pp/1qB1bp2/1p2p3/2p2P2/3PR1P1/PPPN3P/R1BQ2K1 w - - 1 16,c6a8 b6e3 g1g2 f8a8,1357,127,86,20,advantage hangingPiece intermezzo middlegame short,https://lichess.org/sFoTW7Rq#31,Kings_Indian_Attack,Kings_Indian_Attack_Sicilian_Variation
00qJM,2R5/p4ppk/1p6/6Q1/8/7P/q4PPK/4r3 b - - 0 35,a2e6 g5h5 e6h6 h5f7,1990,87,85,43,crushing deflection endgame short,https://lichess.org/vYicdpKj/black#70,
00qMd,4r1kb/3q1p1p/1p1p1PpB/p2P4/2Pp4/6Q1/1P4PP/5RK1 b - - 2 26,e8e3 h6e3 d4e3 g3e3,1610,75,83,115,crushing endgame short,https://lichess.org/Q8kfKCl5/black#52,
00qX2,1r2r2k/Q1R4p/4q1p1/4Bb2/8/8/PP3PPP/3R2K1 b - - 0 28,e6e5 c7h7 h8g8 a7f7,1354,75,100,653,mate mateIn2 middlegame short,https://lichess.org/aDxQAOeN/black#56,
00qaU,r1b1r1k1/ppQ2pqp/8/8/4BnPP/5P2/PPP5/2KR3R b - - 0 17,c8e6 c7f4,1412,133,-78,15,advantage hangingPiece middlegame oneMove,https://lichess.org/O2yJUBa8/black#34,Russian_Game,Russian_Game_Three_Knights_Game
00qhV,3r4/1p2k3/2p2pn1/N3p1p1/P3P1Pp/2Pn1P2/1P2K2P/R1B5 w - - 1 21,a5b7 d3c1 a1c1 g6f4,2118,77,88,112,advantage endgame short,https://lichess.org/tCkPnOr2#41,
00qpU,6k1/5p1p/p5p1/3b4/1pqN1Q2/4R3/PP4PK/2r5 b - - 3 36,c1f1 e3e8 g8g7 d4f5 g7f6 f4e5,2262,91,63,51,crushing endgame long,https://lichess.org/O1NHch2x/black#72,
00qqD,r3k2r/ppp2Bp1/2n5/2p1p2p/4P1n1/3P1N1q/PPP2P1N/R3QRK1 b kq - 0 14,e8f7 f3g5 f7g8 g5h3,992,75,98,569,crushing fork middlegame short,https://lichess.org/SJ9o4Klb/black#28,Italian_Game,Italian_Game_Giuoco_Piano
00rAM,3rr1k1/1p3pq1/p1n1b2p/2b3p1/Q7/P2BPNB1/1P3PPP/R2R2K1 w - - 0 20,b2b4 d8d3 d1d3 g7a1,1830,74,92,1510,advantage deflection middlegame short,https://lichess.org/tkkuVJDA#39,
00rB5,2r3k1/4pp2/3p1bp1/1p6/1Pr1P1Q1/P3q1P1/6BP/1R2R2K b - - 4 23,c4c1 g4c8 c1c8 e1e3,1598,73,96,11499,crushing master middlegame short,https://lichess.org/VEaD7zl9/black#46,
00rCD,1r4k1/pp3pp1/1b5p/1B3N2/1P2nP1P/P5P1/6K1/2B5 b - - 0 29,b8c8 f5e7 g8f8 e7c8,900,88,77,77,crushing endgame fork short,https://lichess.org/N5DxIuWM/black#58,
00rIF,1r6/p7/1p3k1K/P2p2pR/2p5/2P3P1/2P3P1/1R6 w - - 3 36,h5g5 b8h8,683,93,100,90,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/aOqnitxA#71,
00rL0,5q2/3r4/P1k2p1p/1p2pNp1/2b1P1P1/2P2P1P/3r2BK/R5Q1 b - - 4 40,f8c5 g1c5 c6c5 a6a7 d7a7 a1a7 c4f1 f5e3 f1g2 e3g2,1717,74,94,2560,advancedPawn advantage middlegame veryLong,https://lichess.org/5qUAn2Jj/black#80,
00rNc,1q5r/p3kpp1/2Q1p2p/3pP2P/2n3P1/2N2P2/PrP5/K3R1NR w - - 0 26,g1e2 b2a2 c3a2 b8b2,1536,75,96,10274,clearance mate mateIn2 middlegame sacrifice short,https://lichess.org/nyOQHpNP#51,
00rYm,2r3k1/R4pp1/1p2p2p/1q2P3/3Pp3/1p2P2P/5QP1/6K1 b - - 1 34,b3b2 f2f7 g8h8 f7g7,1039,76,87,210,endgame mate mateIn2 short,https://lichess.org/qW5kfHMk/black#68,
00rYo,8/p1p4p/6p1/2p2k2/2Pb4/1P3P1K/P2RN2P/6r1 b - - 9 35,g1f1 e2g3 f5f4 g3f1,1071,75,95,2259,crushing endgame fork master short,https://lichess.org/vcRYB6lg/black#70,
00rqm,2r2r1k/3b3n/p6q/1p1nN3/7P/3P2Q1/PPP2P2/1K4RR b - - 0 30,d7f5 g3g8 f8g8 e5f7,1761,93,100,60,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/v9qNACJc/black#60,
00rva,r2qkb1r/pQpbpppp/2n2n2/1N6/2pP4/8/PP2PPPP/R1B1KBNR b KQkq - 2 7,a8b8 b5c7 d8c7 b7c7,1229,75,97,5403,crushing opening short,https://lichess.org/14QnOxb7/black#14,Queens_Gambit_Declined,Queens_Gambit_Declined_Marshall_Defense
00rx9,3k2q1/pp3pN1/2b5/2pp2Q1/6n1/3P1N2/PbP2PPP/5K2 b - - 3 26,b2f6 g7e6 d8e7 g5g8,1402,75,91,1359,crushing discoveredAttack middlegame short,https://lichess.org/i2mJkkQL/black#52,
00rzr,r1b1k1nr/3p1pQp/pp2p2B/2b5/4P3/2NB4/PPP2qPP/R2K3R b kq - 1 11,c5d4 g7f8,1211,81,95,3634,mate mateIn1 middlegame oneMove,https://lichess.org/Fzag1NUq/black#22,Sicilian_Defense,Sicilian_Defense_Open
00rzv,2k3rr/1pp1n3/p2qp1Bp/3p3Q/8/2N1P2P/PPPP2Rb/R1B2K2 w - - 0 24,g6f7 g8g2 f1g2 d6g3,1036,75,87,625,advantage attraction middlegame short,https://lichess.org/3uLKPpMH#47,
